date,high,low,open,close,adjust,volume,symbol
18-02-14,12.1,11.4,11.5,12.1,10.95,32060,DTL
19-02-14,12.1,11.7,12.1,11.7,10.59,11960,DTL
20-02-14,12,11.5,11.5,11.5,10.41,4390,DTL
21-02-14,11.6,11.5,11.5,11.6,10.5,1170,DTL
24-02-14,11.8,11.5,11.5,11.8,10.68,27640,DTL
25-02-14,11.8,11.4,11.5,11.4,10.32,36010,DTL
26-02-14,11,10.8,11,10.9,10.9,41300,DTL
27-02-14,11.6,10.6,11,10.8,10.8,238250,DTL
28-02-14,10.8,10.5,10.8,10.8,10.8,10570,DTL
03-03-14,11.5,10.2,11.5,10.8,10.8,11120,DTL
04-03-14,10.4,10.1,10.4,10.4,10.4,9570,DTL
05-03-14,11.1,9.9,10.3,11.1,11.1,9340,DTL
06-03-14,10.9,10.4,10.5,10.4,10.4,14900,DTL
07-03-14,10.4,10.1,10.4,10.1,10.1,31150,DTL
10-03-14,10.1,9.9,10.1,9.9,9.9,38700,DTL
11-03-14,10.5,9.9,10.4,10.5,10.5,21770,DTL
12-03-14,11.2,9.8,11.2,10.8,10.8,63810,DTL
13-03-14,10.9,10.6,10.9,10.8,10.8,11800,DTL
14-03-14,10.8,10.5,10.8,10.6,10.6,2470,DTL
17-03-14,10.5,9.9,9.9,10.2,10.2,18020,DTL
18-03-14,10.5,10.3,10.4,10.4,10.4,4000,DTL
